gen,val,
1,-931.86346,
2,-1338.85949,
3,-1403.53232,
4,-1488.90678,
5,-1644.22161,
6,-1682.61994,
7,-1714.09652,
8,-1770.60290,
9,-1815.74883,
10,-1826.56701,
11,-1829.66332,
12,-1839.69202,
13,-1840.36153,
14,-1844.98601,
15,-1845.92888,
16,-1847.63621,
17,-1848.10828,
18,-1849.70463,
19,-1955.87037,
20,-1956.08109,
21,-1964.20376,
22,-1966.22667,
23,-2034.36838,
24,-2035.69513,
25,-2035.73788,
26,-2035.90361,
27,-2053.60549,
28,-2054.02130,
29,-2058.43031,
30,-2058.80643,
31,-2059.12136,
32,-2059.68830,
33,-2059.72428,
34,-2060.07084,
35,-2060.13570,
36,-2060.20000,
37,-2060.22161,
38,-2060.24094,
39,-2060.29106,
40,-2060.32118,
41,-2060.32210,
42,-2060.33475,
43,-2060.33780,
44,-2060.34455,
45,-2060.34729,
46,-2060.34864,
47,-2060.35089,
48,-2060.35179,
49,-2060.35343,
50,-2060.35948,
51,-2060.36124,
52,-2060.36244,
53,-2060.36249,
54,-2060.36572,
55,-2060.36602,
56,-2060.36625,
57,-2060.36647,
58,-2060.36647,
59,-2060.36647,
60,-2060.36648,
61,-2060.36701,
62,-2060.36721,
63,-2060.36721,
64,-2060.36765,
65,-2060.36765,
66,-2060.36768,
67,-2060.36770,
68,-2060.36771,
69,-2060.36771,
70,-2060.36782,
71,-2060.36782,
72,-2060.36781,
73,-2060.36782,
74,-2060.36787,
75,-2060.36788,
76,-2060.36789,
77,-2060.36789,
78,-2060.36788,
79,-2060.36788,
80,-2060.36789,
81,-2060.36790,
82,-2060.36790,
83,-2060.36790,
84,-2060.36790,
85,-2060.36790,
86,-2060.36790,
87,-2060.36790,
88,-2060.36791,
89,-2060.36791,
90,-2060.36792,
91,-2060.36791,
92,-2060.36792,
93,-2067.72389,
94,-2088.61708,
95,-2088.62279,
96,-2093.39251,
97,-2094.02441,
98,-2094.43528,
99,-2094.53950,
100,-2094.53964,
101,-2094.56095,
102,-2094.56095,
103,-2094.59078,
104,-2094.59851,
105,-2094.59849,
106,-2094.59851,
107,-2094.60004,
108,-2094.60094,
109,-2094.60093,
110,-2094.60140,
111,-2094.60140,
112,-2094.60180,
113,-2094.60217,
114,-2094.60216,
115,-2094.60216,
116,-2094.60259,
117,-2094.60261,
118,-2094.60275,
119,-2094.60275,
120,-2094.60275,
121,-2094.60276,
122,-2094.60279,
123,-2094.60279,
124,-2094.60279,
125,-2094.60280,
126,-2094.60280,
127,-2094.60280,
128,-2094.60280,
129,-2094.60280,
130,-2094.60280,
131,-2094.60280,
132,-2094.60280,
133,-2094.60280,
134,-2094.60280,
135,-2094.60280,
136,-2094.60280,
137,-2094.60280,
138,-2094.60280,
139,-2094.60280,
140,-2094.60280,
141,-2094.60279,
142,-2094.60279,
143,-2094.60279,
144,-2094.60278,
145,-2094.60278,
146,-2094.60280,
147,-2094.60278,
148,-2094.60280,
149,-2094.60280,
150,-2094.60280,
151,-2094.60280,
152,-2094.60280,
153,-2094.60280,
154,-2094.60280,
155,-2094.60280,
156,-2094.60280,
157,-2094.60280,
158,-2094.60280,
159,-2094.60279,
160,-2094.60280,
161,-2094.60280,
162,-2094.60280,
163,-2094.60280,
164,-2094.60280,
165,-2094.60280,
166,-2094.60279,
167,-2094.60279,
168,-2094.60280,
169,-2094.60279,
170,-2094.60278,
171,-2094.60280,
172,-2094.60280,
173,-2094.60280,
174,-2094.60279,
175,-2094.60280,
176,-2094.60280,
177,-2094.60280,
178,-2094.60281,
179,-2094.60281,
180,-2094.60280,
181,-2094.60280,
182,-2094.60280,
183,-2094.60280,
184,-2094.60280,
185,-2094.60280,
186,-2094.60280,
187,-2094.60280,
188,-2094.60279,
189,-2094.60280,
190,-2094.60280,
191,-2094.60280,
192,-2094.60280,
193,-2094.60280,
194,-2094.60280,
195,-2094.60279,
196,-2094.60279,
