gen,val,
1,414.65091,
2,366.50029,
3,342.25789,
4,308.04549,
5,290.69931,
6,267.52099,
7,238.60060,
8,212.88345,
9,202.15056,
10,179.07678,
11,172.22213,
12,158.95056,
13,152.51833,
14,135.74649,
15,118.23821,
16,103.56067,
17,105.35775,
18,91.16793,
19,89.24990,
20,84.62641,
21,76.79039,
22,78.95859,
23,70.16280,
24,71.45071,
25,70.60831,
26,65.37657,
27,62.89041,
28,60.10525,
29,57.31659,
30,54.71884,
31,52.67029,
32,52.64099,
33,51.72522,
34,49.81984,
35,45.02350,
36,43.92260,
37,44.88828,
38,44.33071,
39,42.69229,
40,42.95167,
41,40.36022,
42,38.70809,
43,37.37469,
44,36.68125,
45,35.45452,
46,35.94874,
47,34.42847,
48,34.22030,
49,32.40897,
50,33.79103,
51,34.32403,
52,32.74331,
53,32.90913,
54,32.61889,
55,33.05095,
56,32.36213,
57,32.56358,
58,32.68415,
59,32.53688,
60,32.28935,
61,31.44887,
62,31.19366,
63,31.34010,
64,31.09710,
65,31.01155,
66,31.30563,
67,31.34226,
68,31.60488,
69,31.64597,
70,31.86737,
71,31.89738,
72,31.86975,
73,31.87105,
74,31.71496,
75,31.74298,
76,31.68290,
77,31.47805,
78,31.40502,
79,31.11078,
80,31.13433,
81,31.23659,
82,30.97109,
83,31.10201,
84,30.99585,
85,30.79860,
86,30.76511,
87,30.22838,
88,29.89287,
89,30.06012,
90,30.29813,
91,30.33371,
92,30.27767,
93,29.93506,
94,29.91459,
95,29.98612,
96,29.80312,
97,29.45264,
98,29.71153,
99,29.50201,
100,29.77543,
101,29.52613,
102,29.31507,
103,29.38803,
104,29.36896,
105,29.13039,
106,29.03221,
107,29.19012,
108,28.98049,
109,29.12647,
110,29.15567,
111,29.08663,
112,28.74745,
113,28.19906,
114,28.64832,
115,27.75819,
116,28.12075,
117,27.77643,
118,28.54619,
119,27.75199,
120,28.10780,
121,27.37090,
122,27.38319,
123,27.03335,
124,27.00146,
125,27.17231,
126,27.00925,
127,27.28753,
128,27.27884,
129,27.33781,
130,27.47639,
131,27.40216,
132,27.14971,
133,27.48775,
134,27.47110,
135,27.43218,
136,27.29817,
137,27.51258,
138,27.36770,
139,27.43440,
140,27.53919,
141,27.28895,
142,27.45931,
143,27.35596,
144,27.36039,
145,27.49989,
146,27.75150,
147,27.75131,
148,28.11391,
149,27.66962,
150,27.91462,
151,27.68219,
152,27.78241,
153,27.71507,
154,27.47358,
155,27.50643,
156,27.86968,
157,27.98450,
158,27.93702,
159,27.75692,
160,28.00059,
161,27.66389,
162,28.00762,
163,27.85437,
164,27.78012,
165,27.83609,
166,27.61263,
167,27.64525,
168,27.49324,
169,27.45581,
170,27.49699,
171,27.18467,
172,27.29263,
173,27.24440,
174,27.12947,
175,26.96330,
176,26.56194,
177,26.61503,
178,26.45941,
179,26.16345,
180,26.39998,
181,26.17389,
182,26.00191,
183,25.95839,
184,26.18581,
185,25.99223,
186,25.94139,
187,26.05484,
188,26.00965,
189,25.88777,
190,25.90869,
191,26.12685,
192,26.02599,
193,25.89837,
194,25.86868,
195,26.04736,
196,25.85214,
197,25.86484,
198,25.53955,
199,25.70596,
200,25.56630,
201,25.58188,
202,25.72630,
203,25.82103,
204,25.63497,
205,25.77169,
206,25.58923,
207,25.93321,
208,25.90097,
209,25.85880,
210,25.82296,
211,25.93091,
212,25.93998,
213,25.77530,
214,25.45512,
215,23.65538,
216,25.15869,
217,23.32873,
218,25.08569,
219,24.84665,
220,24.84919,
221,24.81789,
222,24.81803,
223,25.03956,
224,23.88950,
225,24.23828,
226,23.88354,
227,25.09085,
228,25.30074,
229,23.78257,
230,23.80828,
231,23.69638,
232,23.60549,
233,23.42555,
234,23.33796,
235,23.38810,
236,23.35019,
237,23.36371,
238,23.35511,
239,23.22566,
240,23.14776,
241,23.26180,
242,23.27082,
243,22.97089,
244,23.03537,
245,23.06219,
246,22.85342,
247,23.06411,
248,22.73838,
249,22.93523,
250,23.04211,
251,23.08999,
252,23.03842,
253,22.99592,
254,22.92555,
255,22.98308,
256,22.96549,
257,22.82414,
258,23.01737,
259,22.91382,
260,23.14639,
261,22.97405,
262,22.43345,
263,22.97633,
264,23.17421,
265,23.11687,
266,23.00743,
267,23.09381,
268,22.91342,
269,23.14705,
270,23.04534,
271,22.83167,
272,23.25410,
273,23.04879,
274,23.14207,
275,22.96336,
276,22.99297,
277,23.03748,
278,23.19371,
279,23.20737,
280,23.53835,
281,23.28025,
282,23.37229,
283,23.56407,
284,23.61358,
285,23.40328,
286,23.50997,
287,23.65834,
288,23.44179,
289,23.09276,
290,23.18831,
291,22.74275,
292,22.62383,
293,22.69988,
294,22.56148,
295,22.77275,
296,22.80408,
297,22.43788,
298,22.77786,
299,22.39074,
300,22.34013,
301,22.39640,
302,22.41304,
303,22.37259,
304,22.39734,
305,22.53793,
306,22.43799,
307,22.66753,
308,22.64179,
309,22.38655,
310,22.56169,
311,22.32314,
312,22.44210,
313,22.52835,
314,22.37515,
315,23.31849,
316,23.24025,
317,23.25512,
318,23.12854,
319,23.05608,
320,22.81265,
321,22.71971,
322,22.64560,
323,22.71165,
324,22.69347,
325,22.62457,
326,22.59815,
327,22.65382,
328,22.72033,
329,22.63094,
330,22.82137,
331,22.78277,
332,22.68674,
333,22.68510,
334,22.51441,
335,22.59243,
336,22.72697,
337,22.69697,
338,22.75965,
339,22.66417,
340,22.74833,
341,22.53572,
342,22.61507,
343,22.73212,
344,22.65474,
345,22.69903,
346,22.52445,
347,22.68533,
348,22.70153,
349,22.63071,
350,22.52165,
351,22.38266,
352,22.63956,
353,22.52801,
354,22.47489,
355,22.50804,
356,22.37228,
357,22.38312,
358,22.37346,
359,22.42842,
360,22.35193,
361,22.38811,
362,22.20518,
363,22.24264,
364,22.09530,
365,22.26060,
366,22.11101,
367,22.51457,
368,22.43374,
369,22.27552,
370,22.30085,
371,22.37605,
372,22.30985,
373,21.98205,
374,22.16436,
375,22.14146,
376,22.11049,
377,22.24009,
378,22.33408,
379,22.06024,
380,21.94783,
381,22.24443,
382,22.08523,
383,22.20955,
384,22.27929,
385,22.08538,
386,22.02684,
387,22.05017,
388,21.87133,
389,21.88705,
390,21.96055,
391,22.00457,
392,21.93515,
393,22.08978,
394,22.05025,
395,22.10507,
396,22.16043,
397,22.19430,
398,22.04940,
399,22.04774,
400,22.01263,
401,22.08113,
402,22.18724,
403,22.12410,
404,22.20476,
405,22.45046,
406,22.22236,
407,22.43050,
408,22.38005,
409,22.30242,
410,22.59183,
411,22.24736,
412,22.56569,
413,22.16303,
414,22.07640,
415,22.15159,
416,22.04378,
417,22.11052,
418,22.06081,
419,22.10997,
420,22.20751,
421,22.17371,
422,22.16895,
423,22.08335,
424,22.05106,
425,22.08228,
426,21.78844,
427,21.96958,
428,21.93487,
429,21.93980,
430,21.88543,
431,22.02171,
432,22.05295,
433,22.07789,
434,22.19714,
435,22.39170,
436,22.30443,
437,22.49242,
438,22.43384,
439,22.32077,
440,22.22426,
441,22.12944,
442,22.07477,
443,22.18976,
444,22.10260,
445,22.17059,
446,22.20056,
447,22.21673,
448,22.18294,
449,22.22783,
450,22.17435,
451,22.35881,
452,22.18740,
453,21.85560,
454,22.01578,
455,22.18565,
456,22.02558,
457,22.00490,
458,22.12641,
459,22.07494,
460,21.86478,
461,22.11834,
462,22.10118,
463,22.10156,
464,22.11766,
465,22.23254,
466,22.14229,
467,22.14778,
468,22.16723,
469,21.99935,
470,22.09575,
471,22.06975,
472,21.97938,
473,22.05809,
474,22.02655,
475,22.04943,
476,22.19514,
477,22.06805,
478,22.00712,
479,21.98584,
480,21.94785,
481,21.87933,
482,21.74326,
483,21.84734,
484,21.90002,
485,22.02622,
486,21.87092,
487,21.86290,
488,21.90851,
489,21.84325,
490,22.02752,
491,22.00702,
492,22.17457,
493,22.04350,
494,22.01926,
495,22.17346,
496,22.12193,
497,22.07387,
498,22.02038,
499,21.90168,
500,21.96904,
501,21.91525,
502,22.02444,
503,22.28164,
504,22.21831,
505,22.03320,
506,21.97455,
507,22.08365,
508,22.20144,
509,22.09107,
510,22.14917,
511,22.08772,
512,21.99455,
513,22.00408,
514,21.94704,
515,21.89745,
516,21.78911,
517,21.86117,
518,21.60860,
519,21.85176,
520,21.53273,
521,21.84280,
522,21.50609,
523,21.54833,
524,21.87629,
525,21.88049,
526,21.91756,
527,21.69284,
528,21.79094,
529,21.68962,
530,21.73463,
531,21.64173,
532,21.74461,
533,21.77694,
534,21.53424,
535,21.59795,
536,21.55517,
537,21.59033,
538,21.55595,
539,21.64091,
540,21.78872,
541,21.96942,
542,21.79717,
543,21.72272,
544,21.84579,
545,21.73162,
546,21.69289,
547,21.66684,
548,21.70440,
549,21.80805,
550,21.61113,
551,21.65108,
552,21.69915,
553,21.52092,
554,21.63693,
555,21.54489,
556,21.90435,
557,21.76036,
558,21.76511,
559,21.68411,
560,21.32142,
561,21.53687,
562,21.53764,
563,21.62032,
564,21.57033,
565,21.46271,
566,21.51586,
567,21.60105,
568,21.60431,
569,21.57077,
570,21.50281,
571,21.52914,
572,21.59704,
573,21.59087,
574,21.72777,
575,21.71909,
576,21.64689,
577,21.70250,
578,21.47278,
579,21.82597,
580,22.04923,
581,21.98409,
582,21.38338,
583,21.43526,
584,21.67387,
585,21.86955,
586,21.63947,
587,21.64319,
588,21.71583,
589,21.65503,
590,21.73658,
591,21.76096,
592,21.69018,
593,21.65186,
594,21.76264,
595,21.77380,
596,21.78312,
597,21.67808,
598,21.67853,
599,21.65048,
600,21.64902,
601,21.79740,
602,20.89082,
603,20.93010,
604,21.23456,
605,20.86774,
606,20.68734,
607,20.90799,
608,20.73125,
609,21.02683,
610,20.88134,
611,21.03823,
612,20.92728,
613,21.14583,
614,20.97585,
615,20.75974,
616,20.78912,
617,20.61045,
618,20.77957,
619,20.74812,
620,20.53621,
621,20.71708,
622,20.51325,
623,20.55476,
624,20.57816,
625,20.44742,
626,20.54222,
627,20.58198,
628,20.46040,
629,20.59017,
630,20.45066,
631,20.45224,
632,20.43052,
633,20.36623,
634,20.45108,
635,20.52928,
636,20.50923,
637,20.49258,
638,20.53755,
639,20.54065,
640,20.51025,
641,20.58388,
642,20.71362,
643,20.66180,
644,20.67887,
645,20.69713,
646,20.66931,
647,20.86385,
648,20.76518,
649,20.72930,
650,20.64925,
651,20.86385,
652,20.91485,
653,21.04273,
654,21.03914,
655,21.22375,
656,21.12545,
657,21.05002,
658,21.01366,
659,21.07284,
660,21.30993,
661,21.24892,
662,20.92664,
663,21.23178,
664,20.79755,
665,21.01083,
666,20.85977,
667,20.89610,
668,21.26798,
669,21.15232,
670,21.28216,
671,21.43406,
672,21.38824,
673,21.19565,
674,21.37678,
675,21.02296,
676,21.27151,
677,21.32264,
678,21.57770,
679,21.48957,
680,21.59144,
681,21.56744,
682,21.65181,
683,21.65930,
684,21.54524,
685,21.36066,
686,21.42468,
687,21.40318,
688,21.55223,
689,21.45760,
690,21.55356,
691,21.17119,
692,21.24485,
693,21.29826,
694,21.24364,
695,21.18993,
696,21.33758,
697,21.31885,
698,21.09454,
699,21.04458,
700,21.03561,
701,20.81449,
702,20.79620,
703,21.06638,
704,21.03116,
705,21.07277,
706,21.07969,
707,21.20265,
708,21.13778,
709,21.10431,
710,20.94534,
711,20.78188,
712,20.88989,
713,20.78070,
714,20.96825,
715,21.14258,
716,20.79324,
717,21.10549,
718,21.12699,
719,21.08155,
720,21.33952,
721,21.26825,
722,21.27936,
723,21.21625,
724,21.25818,
725,21.19202,
726,21.44289,
727,21.31366,
728,21.15831,
729,21.39067,
730,21.10480,
731,21.02435,
732,21.01407,
733,21.11606,
734,20.80440,
735,20.98300,
736,20.89487,
737,20.85892,
738,20.81083,
739,20.91644,
740,20.83413,
741,20.96882,
742,21.21340,
743,21.16148,
744,21.36942,
745,21.33630,
746,21.17059,
747,21.24527,
748,20.91961,
749,20.80485,
750,21.22163,
751,20.45905,
752,21.13471,
753,21.18177,
754,20.68893,
755,21.04460,
756,20.75991,
757,20.77186,
758,20.81762,
759,20.88142,
760,20.83798,
761,20.85144,
762,20.92567,
763,20.76687,
764,20.82254,
765,20.88499,
766,20.75178,
767,20.78696,
768,20.62085,
769,20.65395,
770,20.31271,
771,20.15752,
772,20.26497,
773,20.39006,
774,20.44518,
775,20.21931,
776,20.38262,
777,20.36099,
778,20.38764,
779,20.39216,
780,20.48846,
781,20.78753,
782,20.84126,
783,20.74209,
784,20.78236,
785,20.74982,
786,20.74224,
787,20.61845,
788,20.52975,
789,20.47623,
790,20.53678,
791,20.61793,
792,20.59480,
793,20.63124,
794,20.51559,
795,20.52141,
796,20.79329,
797,21.00537,
798,20.73908,
