gen,val,
1,406.87271,
2,339.99020,
3,307.29989,
4,294.54583,
5,255.09355,
6,256.30352,
7,237.84546,
8,222.92070,
9,205.45600,
10,196.71145,
11,190.72479,
12,181.16185,
13,175.72362,
14,162.21854,
15,158.59181,
16,148.74869,
17,140.44684,
18,141.83575,
19,132.83285,
20,129.35780,
21,123.64868,
22,120.45251,
23,120.16321,
24,117.21427,
25,112.92256,
26,110.00485,
27,110.85447,
28,108.84862,
29,108.99469,
30,106.88672,
31,105.66692,
32,105.04408,
33,102.08550,
34,100.01361,
35,97.98443,
36,96.13378,
37,96.36157,
38,95.31061,
39,92.78017,
40,88.57256,
41,88.68909,
42,85.22296,
43,85.48393,
44,83.29601,
45,81.60897,
46,82.39412,
47,81.86389,
48,81.84269,
49,81.73619,
50,80.39921,
51,81.01789,
52,79.59328,
53,78.47659,
54,78.07686,
55,76.69942,
56,76.10247,
57,75.95169,
58,74.32640,
59,76.81775,
60,74.11936,
61,73.46718,
62,71.51585,
63,71.38974,
64,72.27081,
65,71.10308,
66,71.34908,
67,70.37538,
68,70.63104,
69,70.29697,
70,69.70528,
71,68.40160,
72,63.20500,
73,63.31434,
74,64.11478,
75,63.04976,
76,63.19883,
77,63.54911,
78,62.98354,
79,62.79930,
80,63.17968,
81,62.67788,
82,61.80037,
83,62.52207,
84,62.48050,
85,62.31786,
86,61.60352,
87,61.69350,
88,61.66814,
89,60.95085,
90,61.29966,
91,60.75761,
92,57.55694,
93,57.96748,
94,57.65406,
95,57.95520,
96,57.32271,
97,57.55619,
98,57.02558,
99,57.44596,
100,57.48604,
101,57.53348,
102,56.68065,
103,56.46295,
104,54.94905,
105,54.55763,
106,55.07197,
107,55.18485,
108,54.83008,
109,54.84196,
110,54.77477,
111,54.28773,
112,54.04751,
113,54.10602,
114,53.71121,
115,53.13888,
116,52.86287,
117,52.94706,
118,53.11336,
119,52.80615,
120,53.02755,
121,52.91519,
122,53.11147,
123,52.44849,
124,52.64936,
125,52.75064,
126,52.58256,
127,52.62109,
128,52.70250,
129,52.44478,
130,52.68420,
131,52.59579,
132,52.75051,
133,52.65622,
134,52.67268,
135,52.70649,
136,52.43957,
137,52.70928,
138,52.67431,
139,52.66001,
140,52.66067,
141,52.69233,
142,52.50629,
143,51.90082,
144,51.96904,
145,51.72266,
146,51.80404,
147,52.10450,
148,51.76676,
149,51.40454,
150,51.31680,
151,51.36280,
152,51.04274,
153,50.86991,
154,51.08167,
155,50.90183,
156,50.39545,
157,50.18336,
158,50.40444,
159,49.29203,
160,49.13190,
161,49.14128,
162,49.16001,
163,49.18384,
164,49.09549,
165,48.95971,
166,49.20451,
167,49.15259,
168,48.96929,
169,49.12773,
170,49.02345,
171,49.06211,
172,49.04597,
173,49.09177,
174,49.04154,
175,48.98412,
176,49.25419,
177,48.96148,
178,49.09336,
179,48.91303,
180,49.17045,
181,48.97274,
182,48.92467,
183,49.27808,
184,49.26213,
185,49.14979,
186,49.08321,
187,48.98232,
188,49.04658,
189,48.94028,
190,49.10681,
191,49.19060,
192,49.11083,
193,48.28518,
194,48.71169,
195,48.67015,
196,48.82740,
197,48.84463,
198,48.86132,
199,49.06346,
200,48.81208,
201,48.96425,
202,49.02893,
203,49.05302,
204,49.04612,
205,48.76217,
206,49.06835,
207,48.85913,
208,48.80138,
209,48.93522,
210,49.01683,
211,48.64933,
212,49.12721,
213,48.63043,
214,48.59850,
215,48.51487,
216,48.76911,
217,48.59179,
218,48.53033,
219,48.60993,
220,48.09968,
221,48.51921,
222,48.45020,
223,48.38962,
224,48.50026,
225,48.47228,
226,48.50192,
227,48.43751,
228,48.53150,
229,48.76888,
230,48.79583,
231,48.66264,
232,48.74411,
233,49.01395,
234,48.91045,
235,49.02950,
236,49.12434,
237,49.06918,
238,48.92797,
239,48.85530,
240,49.00666,
241,48.74435,
242,48.72266,
243,48.70531,
244,48.72556,
245,45.88689,
246,48.59615,
247,48.71145,
248,48.72230,
249,48.57069,
250,48.70667,
251,48.75270,
252,48.67216,
253,48.66342,
254,48.43694,
255,48.72566,
256,48.74497,
257,48.97463,
258,48.79289,
259,48.60992,
260,48.80517,
