gen,val,
1,-1119.72072,
2,-1489.21204,
3,-1545.50469,
4,-1747.60121,
5,-1783.87470,
6,-1819.53352,
7,-1992.60944,
8,-2011.65916,
9,-2024.84035,
10,-2036.81784,
11,-2048.83812,
12,-2049.87838,
13,-2051.38114,
14,-2053.00574,
15,-2057.16186,
16,-2057.72771,
17,-2058.33522,
18,-2058.90482,
19,-2059.29668,
20,-2059.45914,
21,-2059.52609,
22,-2059.65136,
23,-2059.72646,
24,-2060.08237,
25,-2060.11229,
26,-2060.14349,
27,-2060.16037,
28,-2060.19165,
29,-2060.20254,
30,-2060.21011,
31,-2060.24137,
32,-2060.24861,
33,-2060.25041,
34,-2060.25394,
35,-2060.25601,
36,-2060.25955,
37,-2060.26026,
38,-2060.26113,
39,-2060.26203,
40,-2060.26225,
41,-2060.26307,
42,-2060.26309,
43,-2060.26331,
44,-2060.26336,
45,-2060.26336,
46,-2060.26339,
47,-2060.26383,
48,-2060.26413,
49,-2060.26413,
50,-2060.26419,
51,-2060.26422,
52,-2060.26422,
53,-2060.26422,
54,-2060.26423,
55,-2060.26423,
56,-2060.26423,
57,-2060.26425,
58,-2060.26425,
59,-2060.26425,
60,-2060.26425,
61,-2060.26425,
62,-2060.26425,
63,-2060.26425,
64,-2060.26425,
65,-2060.26425,
66,-2060.26425,
67,-2060.26425,
68,-2060.26425,
69,-2060.26425,
70,-2060.26425,
71,-2060.26425,
72,-2060.26425,
73,-2060.26425,
74,-2060.26425,
75,-2060.26425,
76,-2060.26425,
77,-2060.26425,
78,-2060.26425,
79,-2060.26425,
80,-2060.26425,
81,-2060.26425,
82,-2060.26425,
83,-2060.26425,
84,-2060.26425,
85,-2060.26425,
86,-2060.26425,
87,-2060.26425,
88,-2060.26425,
89,-2060.26425,
90,-2060.26425,
91,-2060.26425,
92,-2060.26425,
93,-2060.26425,
94,-2060.26425,
95,-2060.26425,
96,-2060.26425,
97,-2060.26425,
98,-2060.26425,
99,-2060.26425,
100,-2060.26425,
101,-2060.26425,
102,-2060.26425,
103,-2060.26425,
104,-2060.26425,
105,-2060.26425,
106,-2060.26425,
107,-2060.26425,
108,-2060.26425,
109,-2060.26425,
110,-2060.26425,
111,-2060.26425,
112,-2060.26425,
113,-2060.26425,
114,-2060.26425,
115,-2060.26425,
116,-2060.26425,
117,-2060.26425,
118,-2060.26425,
119,-2060.26425,
120,-2060.26425,
121,-2060.26425,
122,-2060.26425,
123,-2060.26425,
124,-2060.26425,
125,-2060.26425,
126,-2060.26425,
127,-2060.26425,
128,-2060.26425,
129,-2060.26425,
130,-2060.26425,
131,-2060.26425,
132,-2060.26425,
133,-2060.26425,
134,-2060.26425,
135,-2067.61679,
136,-2094.39610,
137,-2094.39610,
138,-2094.39610,
139,-2094.39610,
140,-2094.39610,
141,-2094.39610,
142,-2094.39610,
143,-2094.39610,
144,-2094.39610,
145,-2094.39610,
146,-2094.39610,
147,-2094.39610,
148,-2094.39610,
149,-2094.39610,
150,-2094.39610,
151,-2094.39610,
152,-2094.39610,
153,-2094.39610,
154,-2094.39610,
155,-2094.39610,
156,-2094.39610,
157,-2094.39610,
158,-2094.39610,
159,-2094.39610,
160,-2094.39610,
161,-2094.39610,
162,-2094.39610,
163,-2094.39610,
164,-2094.39610,
165,-2094.39610,
166,-2094.39610,
167,-2094.39610,
168,-2094.39610,
169,-2094.39610,
170,-2094.39610,
171,-2094.39610,
172,-2094.39610,
173,-2094.39610,
174,-2094.39610,
175,-2094.39610,
176,-2094.39610,
177,-2094.39610,
178,-2094.39610,
179,-2094.39610,
180,-2094.39610,
181,-2094.39610,
182,-2094.39610,
183,-2094.39610,
184,-2094.39610,
185,-2094.39610,
186,-2094.39610,
187,-2094.39610,
188,-2094.39610,
189,-2094.39610,
190,-2094.39610,
191,-2094.39610,
192,-2094.39610,
193,-2094.39610,
194,-2094.39610,
195,-2094.39610,
196,-2094.39610,
197,-2094.39610,
198,-2094.39610,
199,-2094.39610,
200,-2094.39610,
201,-2094.39610,
202,-2094.39610,
203,-2094.39610,
204,-2094.39610,
205,-2094.39610,
206,-2094.39610,
207,-2094.39610,
208,-2094.39610,
209,-2094.39610,
210,-2094.39610,
211,-2094.39610,
212,-2094.39610,
213,-2094.39610,
214,-2094.39610,
215,-2094.39610,
216,-2094.39610,
217,-2094.39610,
218,-2094.39610,
219,-2094.39610,
220,-2094.39610,
221,-2094.39610,
222,-2094.39610,
223,-2094.39610,
224,-2094.39610,
225,-2094.39610,
226,-2094.39610,
227,-2094.39610,
228,-2094.39610,
229,-2094.39610,
230,-2094.39610,
231,-2094.39610,
232,-2094.39610,
233,-2094.39610,
234,-2094.39610,
235,-2094.39610,
236,-2094.39610,
237,-2094.39610,
238,-2094.39610,
239,-2094.39610,
240,-2094.39610,
241,-2094.39610,
242,-2094.39610,
243,-2094.39610,
244,-2094.39610,
245,-2094.39610,
246,-2094.39610,
247,-2094.39610,
248,-2094.39610,
249,-2094.39610,
250,-2094.39610,
251,-2094.39610,
252,-2094.39610,
253,-2094.39610,
254,-2094.39610,
255,-2094.39610,
256,-2094.39610,
257,-2094.39610,
258,-2094.39610,
259,-2094.39610,
260,-2094.39610,
261,-2094.39610,
262,-2094.39610,
263,-2094.39610,
264,-2094.39610,
265,-2094.39610,
266,-2094.39610,
267,-2094.39610,
268,-2094.39610,
269,-2094.39610,
270,-2094.39610,
271,-2094.39610,
272,-2094.39610,
273,-2094.39610,
