gen,val,
1,-1865.35941,
2,-2470.55607,
3,-2804.22048,
4,-3034.78595,
5,-3148.40925,
6,-3273.65758,
7,-3364.08155,
8,-3380.92498,
9,-3457.90686,
10,-3492.94702,
11,-3547.15080,
12,-3567.35752,
13,-3568.94525,
14,-3587.79380,
15,-3591.63840,
16,-3627.75970,
17,-3635.94279,
18,-3648.61159,
19,-3655.86445,
20,-3661.28544,
21,-3674.75468,
22,-3677.43665,
23,-3683.30483,
24,-3702.75166,
25,-3702.86813,
26,-3704.77116,
27,-3737.52829,
28,-3743.85941,
29,-3747.76652,
30,-3751.07267,
31,-3753.11871,
32,-3753.80863,
33,-3756.44513,
34,-3758.16495,
35,-3758.16736,
36,-3784.14109,
37,-3785.66338,
38,-3785.91429,
39,-3786.22958,
40,-3786.35822,
41,-3786.36732,
42,-3883.34100,
43,-3890.44167,
44,-3890.58394,
45,-3890.54722,
46,-3890.59244,
47,-3890.64685,
48,-3890.83335,
49,-3890.86006,
50,-3890.88086,
51,-3890.88011,
52,-3890.92546,
53,-3890.95041,
54,-3890.96139,
55,-3890.97013,
56,-3890.99277,
57,-3891.00900,
58,-3891.01285,
59,-3891.02021,
60,-3891.06189,
61,-3891.07886,
62,-3891.08276,
63,-3891.09452,
64,-3936.96818,
65,-3936.96821,
66,-3944.88394,
67,-3944.28850,
68,-3954.92540,
69,-3965.52723,
70,-3966.68928,
71,-3972.05659,
72,-3975.13142,
73,-3975.16139,
74,-3975.20767,
75,-3975.43810,
76,-3975.45610,
77,-3975.45286,
78,-3975.46228,
79,-3975.67788,
80,-3975.68279,
81,-3975.85490,
82,-3975.85393,
83,-3975.85818,
84,-3975.86360,
85,-3975.87622,
86,-3975.89167,
87,-3982.73059,
88,-3985.68327,
89,-4001.64549,
90,-4001.64388,
91,-4001.65474,
92,-4002.67393,
93,-4002.68636,
94,-4002.68866,
95,-4002.79014,
96,-4002.79217,
97,-4002.79392,
98,-4002.79592,
99,-4002.79724,
100,-4002.79728,
101,-4002.79811,
102,-4002.79906,
103,-4002.79982,
104,-4002.80198,
105,-4002.80358,
106,-4002.80363,
107,-4002.80459,
108,-4002.80457,
109,-4002.80481,
110,-4002.80488,
111,-4002.80502,
112,-4002.80504,
113,-4002.80508,
114,-4002.80514,
115,-4002.80544,
116,-4002.80552,
117,-4002.80548,
118,-4002.80561,
119,-4002.80567,
120,-4002.80614,
121,-4002.80614,
122,-4002.80614,
