gen,val,
1,-2.77406,
2,-3.68889,
3,-3.88160,
4,-4.07987,
5,-4.34359,
6,-4.40629,
7,-4.58917,
8,-4.59604,
9,-4.61431,
10,-4.62420,
11,-4.62465,
12,-4.62599,
13,-4.62646,
14,-4.66922,
15,-4.68084,
16,-4.68102,
17,-4.68173,
18,-4.68253,
19,-4.68310,
20,-4.68331,
21,-4.68357,
22,-4.68374,
23,-4.68412,
24,-4.68417,
25,-4.68422,
26,-4.68447,
27,-4.68449,
28,-4.68454,
29,-4.68457,
30,-4.68462,
31,-4.68462,
32,-4.68465,
33,-4.68468,
34,-4.68468,
35,-4.68467,
36,-4.68468,
37,-4.68622,
38,-4.68622,
39,-4.68696,
40,-4.68763,
41,-4.68763,
42,-4.68763,
43,-4.68764,
44,-4.68763,
45,-4.68764,
46,-4.68764,
47,-4.68764,
48,-4.68764,
49,-4.68764,
50,-4.68764,
51,-4.68764,
52,-4.68764,
53,-4.68764,
54,-4.68764,
55,-4.68764,
56,-4.68764,
57,-4.68764,
58,-4.68764,
59,-4.68764,
60,-4.68764,
61,-4.68764,
62,-4.68764,
63,-4.68764,
64,-4.68764,
65,-4.68764,
66,-4.68764,
67,-4.68764,
68,-4.68764,
69,-4.68764,
70,-4.68763,
71,-4.68764,
72,-4.68763,
73,-4.68763,
74,-4.68763,
75,-4.68764,
76,-4.68764,
77,-4.68764,
78,-4.68764,
79,-4.68764,
80,-4.68764,
81,-4.68764,
82,-4.68764,
83,-4.68764,
84,-4.68764,
85,-4.68764,
86,-4.68764,
87,-4.68764,
88,-4.68764,
89,-4.68764,
90,-4.68764,
91,-4.68764,
92,-4.68764,
93,-4.68764,
94,-4.68764,
95,-4.68764,
96,-4.68764,
97,-4.68764,
98,-4.68764,
99,-4.68764,
100,-4.68764,
101,-4.68764,
102,-4.68764,
103,-4.68764,
104,-4.68764,
105,-4.68763,
106,-4.68763,
107,-4.68763,
108,-4.68763,
109,-4.68764,
110,-4.68763,
111,-4.68764,
112,-4.68763,
113,-4.68764,
114,-4.68764,
115,-4.68764,
116,-4.68764,
117,-4.68763,
118,-4.68763,
119,-4.68763,
120,-4.68764,
121,-4.68764,
122,-4.68764,
123,-4.68764,
124,-4.68764,
125,-4.68763,
126,-4.68763,
127,-4.68763,
128,-4.68764,
129,-4.68764,
130,-4.68764,
131,-4.68764,
132,-4.68764,
133,-4.68764,
134,-4.68764,
135,-4.68764,
136,-4.68763,
137,-4.68763,
138,-4.68763,
139,-4.68764,
140,-4.68764,
141,-4.68764,
142,-4.68764,
143,-4.68764,
144,-4.68764,
145,-4.68764,
146,-4.68764,
147,-4.68764,
148,-4.68764,
149,-4.68764,
150,-4.68764,
151,-4.68764,
152,-4.68764,
153,-4.68764,
154,-4.68764,
155,-4.68764,
156,-4.68764,
157,-4.68764,
158,-4.68763,
159,-4.68763,
160,-4.68763,
161,-4.68764,
162,-4.68764,
163,-4.68764,
164,-4.68764,
165,-4.68764,
166,-4.68764,
167,-4.68764,
168,-4.68764,
169,-4.68764,
170,-4.68764,
171,-4.68764,
172,-4.68764,
173,-4.68764,
174,-4.68764,
175,-4.68764,
176,-4.68764,
177,-4.68764,
178,-4.68764,
179,-4.68764,
180,-4.68764,
181,-4.68764,
182,-4.68764,
183,-4.68764,
184,-4.68764,
185,-4.68764,
186,-4.68764,
187,-4.68764,
188,-4.68764,
189,-4.68764,
190,-4.68764,
191,-4.68764,
192,-4.68764,
193,-4.68764,
194,-4.68764,
195,-4.68764,
196,-4.68764,
197,-4.68764,
198,-4.68764,
199,-4.68764,
200,-4.68764,
201,-4.68764,
202,-4.68764,
203,-4.68764,
204,-4.68764,
205,-4.68764,
206,-4.68764,
207,-4.68764,
208,-4.68764,
209,-4.68764,
210,-4.68764,
211,-4.68764,
212,-4.68764,
213,-4.68764,
214,-4.68763,
215,-4.68763,
216,-4.68764,
217,-4.68764,
218,-4.68764,
219,-4.68764,
220,-4.68764,
221,-4.68764,
222,-4.68764,
223,-4.68764,
224,-4.68764,
225,-4.68763,
226,-4.68763,
227,-4.68763,
228,-4.68763,
229,-4.68764,
230,-4.68763,
231,-4.68763,
232,-4.68764,
233,-4.68764,
234,-4.68764,
235,-4.68764,
236,-4.68764,
237,-4.68764,
238,-4.68764,
239,-4.68764,
240,-4.68764,
241,-4.68764,
242,-4.68764,
243,-4.68764,
244,-4.68764,
245,-4.68764,
246,-4.68764,
247,-4.68764,
248,-4.68764,
249,-4.68764,
250,-4.68764,
251,-4.68763,
252,-4.68763,
253,-4.68763,
254,-4.68763,
255,-4.68763,
256,-4.68763,
257,-4.68763,
258,-4.68763,
259,-4.68764,
260,-4.68764,
261,-4.68764,
262,-4.68764,
263,-4.68764,
264,-4.68764,
265,-4.68764,
266,-4.68764,
267,-4.68764,
268,-4.68764,
269,-4.68764,
270,-4.68764,
271,-4.68764,
272,-4.68764,
273,-4.68764,
274,-4.68764,
275,-4.68764,
276,-4.68764,
277,-4.68764,
278,-4.68764,
279,-4.68764,
280,-4.68764,
281,-4.68764,
282,-4.68764,
283,-4.68764,
284,-4.68764,
285,-4.68764,
286,-4.68764,
287,-4.68764,
288,-4.68764,
289,-4.68763,
290,-4.68763,
291,-4.68763,
292,-4.68764,
293,-4.68764,
294,-4.68763,
295,-4.68763,
296,-4.68763,
297,-4.68763,
298,-4.68764,
299,-4.68764,
300,-4.68763,
301,-4.68763,
302,-4.68763,
303,-4.68763,
304,-4.68763,
305,-4.68763,
306,-4.68764,
307,-4.68764,
308,-4.68763,
309,-4.68763,
310,-4.68763,
311,-4.68763,
312,-4.68763,
313,-4.68763,
314,-4.68763,
315,-4.68763,
316,-4.68763,
317,-4.68763,
318,-4.68764,
319,-4.68764,
320,-4.68764,
321,-4.68764,
322,-4.68764,
323,-4.68764,
324,-4.68764,
325,-4.68764,
326,-4.68763,
327,-4.68763,
328,-4.68763,
329,-4.68763,
330,-4.68763,
331,-4.68763,
332,-4.68763,
333,-4.68763,
334,-4.68763,
335,-4.68763,
336,-4.68764,
337,-4.68764,
338,-4.68763,
339,-4.68764,
340,-4.68764,
341,-4.68764,
342,-4.68764,
343,-4.68764,
344,-4.68764,
345,-4.68764,
346,-4.68764,
347,-4.68764,
348,-4.68764,
349,-4.68764,
350,-4.68764,
351,-4.68764,
352,-4.68764,
353,-4.68764,
354,-4.68764,
355,-4.68764,
356,-4.68764,
357,-4.68764,
358,-4.68764,
359,-4.68764,
360,-4.68764,
361,-4.68764,
362,-4.68764,
363,-4.68764,
364,-4.68764,
365,-4.68764,
366,-4.68764,
367,-4.68764,
368,-4.68764,
369,-4.68764,
370,-4.68764,
371,-4.68764,
372,-4.68764,
373,-4.68764,
374,-4.68764,
375,-4.68764,
376,-4.68764,
377,-4.68764,
378,-4.68764,
379,-4.68764,
380,-4.68764,
381,-4.68764,
382,-4.68764,
383,-4.68764,
384,-4.68764,
385,-4.68764,
386,-4.68764,
387,-4.68764,
388,-4.68764,
389,-4.68764,
390,-4.68764,
391,-4.68764,
392,-4.68764,
393,-4.68764,
394,-4.68764,
395,-4.68764,
396,-4.68763,
397,-4.68763,
398,-4.68763,
399,-4.68764,
400,-4.68764,
401,-4.68763,
402,-4.68763,
403,-4.68763,
404,-4.68764,
405,-4.68764,
406,-4.68764,
407,-4.68764,
408,-4.68764,
409,-4.68764,
410,-4.68764,
411,-4.68764,
412,-4.68764,
413,-4.68764,
414,-4.68764,
415,-4.68764,
416,-4.68764,
417,-4.68764,
418,-4.68764,
419,-4.68764,
420,-4.68764,
421,-4.68764,
422,-4.68764,
423,-4.68764,
424,-4.68764,
425,-4.68764,
426,-4.68764,
427,-4.68764,
428,-4.68764,
429,-4.68764,
430,-4.68764,
431,-4.68764,
432,-4.68764,
433,-4.68763,
434,-4.68763,
435,-4.68763,
436,-4.68763,
437,-4.68764,
438,-4.68764,
439,-4.68764,
440,-4.68764,
441,-4.68764,
442,-4.68764,
443,-4.68764,
444,-4.68764,
445,-4.68764,
446,-4.68764,
447,-4.68764,
448,-4.68764,
449,-4.68764,
450,-4.68764,
451,-4.68764,
452,-4.68764,
453,-4.68764,
454,-4.68764,
455,-4.68764,
456,-4.68764,
457,-4.68764,
458,-4.68764,
459,-4.68764,
460,-4.68764,
461,-4.68764,
462,-4.68764,
463,-4.68764,
464,-4.68764,
465,-4.68764,
466,-4.68764,
467,-4.68764,
468,-4.68764,
469,-4.68764,
470,-4.68764,
471,-4.68764,
472,-4.68763,
473,-4.68764,
474,-4.68764,
475,-4.68764,
476,-4.68764,
477,-4.68764,
478,-4.68764,
479,-4.68764,
480,-4.68764,
481,-4.68764,
482,-4.68764,
483,-4.68764,
484,-4.68764,
485,-4.68764,
486,-4.68764,
487,-4.68764,
488,-4.68764,
489,-4.68764,
490,-4.68764,
491,-4.68764,
492,-4.68764,
493,-4.68764,
494,-4.68764,
495,-4.68764,
496,-4.68764,
497,-4.68764,
498,-4.68764,
499,-4.68764,
500,-4.68764,
501,-4.68763,
502,-4.68763,
503,-4.68763,
504,-4.68763,
505,-4.68763,
506,-4.68763,
507,-4.68763,
508,-4.68764,
509,-4.68764,
510,-4.68764,
511,-4.68764,
512,-4.68764,
513,-4.68764,
514,-4.68764,
515,-4.68763,
516,-4.68763,
517,-4.68764,
518,-4.68764,
519,-4.68764,
520,-4.68764,
521,-4.68764,
522,-4.68764,
523,-4.68764,
524,-4.68764,
525,-4.68764,
526,-4.68764,
527,-4.68764,
528,-4.68764,
529,-4.68764,
530,-4.68764,
531,-4.68764,
532,-4.68764,
533,-4.68764,
534,-4.68764,
535,-4.68764,
536,-4.68764,
537,-4.68764,
538,-4.68764,
539,-4.68764,
540,-4.68763,
541,-4.68763,
542,-4.68763,
543,-4.68764,
544,-4.68764,
545,-4.68764,
546,-4.68764,
547,-4.68764,
548,-4.68764,
549,-4.68764,
550,-4.68764,
551,-4.68764,
552,-4.68764,
553,-4.68764,
554,-4.68764,
555,-4.68764,
556,-4.68764,
557,-4.68764,
558,-4.68764,
559,-4.68764,
560,-4.68764,
561,-4.68763,
562,-4.68763,
563,-4.68763,
564,-4.68763,
565,-4.68763,
566,-4.68764,
567,-4.68764,
568,-4.68764,
569,-4.68764,
570,-4.68764,
571,-4.68764,
572,-4.68764,
573,-4.68764,
574,-4.68764,
575,-4.68764,
576,-4.68764,
577,-4.68764,
578,-4.68764,
579,-4.68764,
580,-4.68764,
581,-4.68763,
582,-4.68763,
583,-4.68763,
584,-4.68763,
585,-4.68763,
586,-4.68764,
587,-4.68764,
588,-4.68764,
589,-4.68764,
590,-4.68764,
591,-4.68764,
592,-4.68764,
593,-4.68764,
594,-4.68764,
595,-4.68764,
596,-4.68764,
597,-4.68764,
598,-4.68764,
599,-4.68764,
600,-4.68764,
601,-4.68764,
602,-4.68764,
603,-4.68764,
604,-4.68764,
605,-4.68764,
606,-4.68764,
607,-4.68764,
608,-4.68764,
609,-4.68764,
610,-4.68764,
611,-4.68764,
612,-4.68764,
613,-4.68763,
614,-4.68763,
615,-4.68763,
616,-4.68763,
617,-4.68763,
618,-4.68764,
619,-4.68764,
620,-4.68764,
621,-4.68764,
622,-4.68764,
623,-4.68764,
624,-4.68764,
625,-4.68764,
626,-4.68764,
627,-4.68764,
628,-4.68764,
629,-4.68764,
630,-4.68764,
631,-4.68763,
632,-4.68763,
633,-4.68763,
634,-4.68764,
635,-4.68763,
636,-4.68763,
637,-4.68763,
638,-4.68763,
639,-4.68764,
640,-4.68764,
641,-4.68764,
642,-4.68764,
643,-4.68764,
644,-4.68764,
645,-4.68764,
646,-4.68764,
647,-4.68764,
648,-4.68764,
649,-4.68764,
650,-4.68764,
651,-4.68764,
652,-4.68764,
653,-4.68764,
654,-4.68764,
655,-4.68764,
