gen,val,
1,-7.27025,
2,-9.31243,
3,-10.61102,
4,-12.02675,
5,-12.92785,
6,-13.47913,
7,-14.42413,
8,-15.08547,
9,-15.59697,
10,-16.09021,
11,-16.67142,
12,-16.85670,
13,-17.26669,
14,-17.59727,
15,-17.87074,
16,-18.39864,
17,-18.71606,
18,-19.20515,
19,-19.64560,
20,-19.76818,
21,-20.26583,
22,-20.34325,
23,-20.37585,
24,-20.60168,
25,-20.82635,
26,-21.78504,
27,-22.19525,
28,-22.40672,
29,-22.83343,
30,-23.01502,
31,-23.10414,
32,-23.25063,
33,-23.40223,
34,-23.55001,
35,-23.72595,
36,-23.77802,
37,-24.07136,
38,-24.17381,
39,-24.25415,
40,-24.33021,
41,-24.37103,
42,-24.40565,
43,-24.44629,
44,-24.53425,
45,-24.55021,
46,-24.58070,
47,-24.58532,
48,-24.67754,
49,-24.75051,
50,-24.76674,
51,-24.76970,
52,-24.83243,
53,-24.91697,
54,-24.94577,
55,-24.97270,
56,-25.03816,
57,-25.05331,
58,-25.07392,
59,-25.08079,
60,-25.09408,
61,-25.10965,
62,-25.14123,
63,-25.14667,
64,-25.16921,
65,-25.17636,
66,-25.18394,
67,-25.18683,
68,-25.21969,
69,-25.23812,
70,-25.23983,
71,-25.24335,
72,-25.25466,
73,-25.26551,
74,-25.26783,
75,-25.26803,
76,-25.26951,
77,-25.27111,
78,-25.27519,
79,-25.28136,
80,-25.28137,
81,-25.28123,
82,-25.28882,
83,-25.29041,
84,-25.29190,
85,-25.31209,
86,-25.31217,
87,-25.31082,
88,-25.32283,
89,-25.33611,
90,-25.39023,
91,-25.41961,
92,-25.42330,
93,-25.42363,
94,-25.42508,
95,-25.42662,
96,-25.43341,
97,-25.43077,
98,-25.43378,
99,-25.43821,
100,-25.43980,
101,-25.44359,
102,-25.44570,
103,-25.45103,
104,-25.45370,
105,-25.45371,
106,-25.45858,
107,-25.46075,
108,-25.46083,
109,-25.46120,
110,-25.46661,
111,-25.46712,
112,-25.47286,
113,-25.47286,
114,-25.47287,
115,-25.47308,
116,-25.47316,
117,-25.47316,
118,-25.47411,
119,-25.47417,
120,-25.47417,
121,-25.47595,
122,-25.47734,
123,-25.47790,
124,-25.47809,
125,-25.78687,
