gen,val,
1,-2916.77880,
2,-3957.61727,
3,-4426.90919,
4,-4951.51119,
5,-5609.92235,
6,-5993.54082,
7,-6594.03126,
8,-6903.97149,
9,-6999.63130,
10,-7395.72127,
11,-7783.03394,
12,-8041.37530,
13,-8381.28968,
14,-8508.95792,
15,-8546.18101,
16,-8664.24179,
17,-8818.00874,
18,-8850.30034,
19,-9011.79984,
20,-9006.27390,
21,-9063.12761,
22,-9114.01851,
23,-9192.39802,
24,-9285.66205,
25,-9285.48376,
26,-9337.22623,
27,-9323.71207,
28,-9377.41131,
29,-9372.64699,
30,-9416.81285,
31,-9427.33401,
32,-9489.05370,
33,-9487.04475,
34,-9556.87056,
35,-9563.37298,
36,-9592.62098,
37,-9612.74767,
38,-9657.79972,
39,-9715.97298,
40,-9714.92836,
41,-9753.76086,
42,-9761.33339,
43,-9815.97560,
44,-9811.80642,
45,-9821.31523,
46,-9838.70646,
47,-9875.86482,
48,-9866.12658,
49,-9890.41766,
50,-9912.22400,
51,-9913.21764,
52,-9909.28209,
53,-9917.45656,
54,-9927.85873,
55,-9941.56689,
56,-9946.90074,
57,-9943.67880,
58,-9938.02409,
59,-9979.55261,
60,-9969.04580,
61,-9973.80834,
62,-9963.34007,
63,-9974.09523,
64,-9995.02790,
65,-10024.25598,
66,-10021.80240,
67,-10024.30497,
68,-10027.26780,
69,-10034.74824,
70,-10036.27123,
71,-10040.59365,
72,-10042.46848,
73,-10043.08225,
74,-10041.39583,
75,-10138.86658,
76,-10142.68678,
77,-10144.00702,
78,-10142.80483,
79,-10142.94941,
80,-10154.30614,
81,-10240.85835,
82,-10265.77334,
83,-10274.30746,
84,-10274.29108,
85,-10290.26935,
86,-10297.43420,
87,-10307.28018,
88,-10311.49775,
89,-10309.73262,
90,-10329.19608,
91,-10331.55817,
92,-10342.24011,
93,-10348.70594,
94,-10347.96644,
95,-10352.10372,
96,-10355.67272,
97,-10388.13297,
98,-10462.25588,
99,-10472.06430,
100,-10467.50626,
101,-10478.30971,
102,-10484.82967,
103,-10488.36001,
104,-10491.27400,
105,-10552.13758,
106,-10490.65221,
107,-10505.20115,
108,-10501.99782,
109,-10507.06211,
110,-10504.82680,
111,-10513.21834,
112,-10505.39036,
113,-10505.34823,
114,-10511.95470,
115,-10510.83895,
116,-10511.33971,
117,-10509.81287,
118,-10514.23521,
119,-10514.13779,
120,-10510.55463,
121,-10517.28425,
122,-10513.67847,
123,-10510.64303,
124,-10515.14019,
125,-10509.75088,
126,-10513.77908,
127,-10510.48790,
128,-10510.07466,
129,-10508.63369,
130,-10505.87062,
131,-10519.15992,
132,-10528.99883,
133,-10522.90988,
134,-10523.99404,
135,-10520.08652,
136,-10526.74642,
137,-10528.03127,
138,-10549.47206,
139,-10539.72645,
140,-10730.26513,
141,-10755.17871,
142,-10753.49518,
143,-10757.18440,
144,-10778.03498,
145,-10791.82210,
146,-10795.02530,
147,-10798.90943,
148,-10793.23624,
149,-10815.56520,
150,-10811.45897,
151,-10824.31560,
152,-10827.39690,
153,-10870.42975,
154,-10866.19083,
155,-10865.27465,
156,-10873.20760,
157,-10887.07158,
158,-10887.28856,
159,-10916.30213,
160,-10936.22060,
161,-10931.90059,
162,-10929.04056,
163,-10944.78264,
164,-11155.32724,
165,-11139.78850,
166,-11169.79085,
167,-11169.96989,
168,-11172.44180,
169,-11187.12622,
170,-11192.24118,
171,-11191.29573,
172,-11189.33846,
173,-11190.06848,
174,-11189.76237,
175,-11189.26544,
176,-11204.28114,
177,-11206.43279,
178,-11221.95823,
179,-11208.43050,
180,-11212.88967,
181,-11209.67693,
182,-11217.22288,
183,-11212.75228,
184,-11227.22762,
185,-11226.06796,
186,-11228.11851,
187,-11233.92376,
188,-11233.67721,
189,-11231.10801,
190,-11237.63954,
191,-11235.56268,
192,-11233.99739,
193,-11245.85497,
194,-11251.83749,
195,-11256.41401,
196,-11253.79682,
197,-11252.84992,
198,-11250.39800,
199,-11251.36554,
200,-11256.40881,
201,-11249.46367,
202,-11275.24504,
203,-11278.45741,
204,-11276.34729,
205,-11290.43888,
206,-11299.27543,
207,-11294.29660,
208,-11297.09840,
209,-11305.83833,
210,-11314.41183,
211,-11317.66139,
212,-11310.46255,
213,-11326.59424,
214,-11320.59981,
215,-11322.64430,
216,-11322.12850,
217,-11321.74891,
218,-11326.29214,
219,-11321.21190,
220,-11327.79556,
221,-11322.06552,
222,-11333.93309,
223,-11331.30949,
224,-11334.72875,
225,-11341.31373,
226,-11339.33100,
227,-11341.65376,
228,-11338.38465,
229,-11338.40471,
230,-11338.05070,
231,-11343.57720,
232,-11337.70293,
233,-11340.37368,
234,-11341.72889,
235,-11339.71581,
236,-11342.01946,
237,-11342.12364,
238,-11340.51750,
239,-11338.56307,
240,-11337.29320,
241,-11338.98840,
242,-11338.92696,
243,-11338.78306,
244,-11340.93899,
245,-11339.21466,
246,-11338.95564,
247,-11339.31055,
248,-11339.58257,
249,-11338.87192,
250,-11340.67086,
251,-11345.51378,
252,-11343.73237,
253,-11343.08031,
254,-11344.45406,
255,-11340.93108,
256,-11340.16322,
257,-11342.61532,
258,-11342.48005,
259,-11343.86720,
260,-11337.94268,
261,-11346.97794,
262,-11343.96613,
263,-11345.34324,
264,-11347.60354,
265,-11345.67973,
266,-11341.73530,
267,-11343.62099,
268,-11338.47471,
269,-11338.37347,
270,-11335.85023,
271,-11336.99409,
272,-11335.08686,
273,-11338.35801,
274,-11338.04072,
275,-11336.18407,
276,-11340.60710,
277,-11337.74606,
278,-11335.63675,
279,-11338.92436,
280,-11336.30549,
281,-11335.44691,
282,-11337.37481,
283,-11431.40089,
284,-11434.05356,
285,-11442.74092,
286,-11445.16691,
287,-11450.98240,
288,-11459.05644,
289,-11462.12158,
290,-11464.07043,
291,-11466.11274,
292,-11466.59830,
293,-11465.84459,
294,-11466.07443,
295,-11467.58659,
296,-11468.00542,
297,-11468.79266,
298,-11468.76537,
299,-11472.23213,
300,-11467.63930,
301,-11467.06129,
302,-11471.37890,
303,-11468.19437,
304,-11468.08537,
305,-11470.23607,
306,-11467.31649,
307,-11472.23134,
308,-11468.97314,
309,-11469.64245,
310,-11470.15246,
311,-11471.95114,
312,-11469.24421,
313,-11472.56636,
314,-11471.86385,
315,-11475.69381,
316,-11477.99901,
317,-11475.24681,
318,-11474.31704,
319,-11478.02221,
320,-11474.85554,
321,-11476.05000,
322,-11473.51430,
323,-11472.68240,
324,-11473.73264,
325,-11475.50013,
326,-11474.30784,
327,-11474.52794,
328,-11473.06439,
329,-11474.50415,
330,-11473.10557,
331,-11480.27441,
332,-11475.91923,
333,-11486.23378,
334,-11489.60418,
335,-11488.55826,
336,-11489.35531,
337,-11488.62871,
338,-11486.72612,
339,-11504.70735,
340,-11500.30697,
341,-11496.50050,
342,-11499.64717,
343,-11500.18125,
344,-11502.04790,
345,-11498.54658,
346,-11497.42301,
347,-11500.59990,
348,-11500.92538,
349,-11501.47108,
350,-11506.57591,
351,-11505.56097,
352,-11504.74620,
353,-11506.00137,
354,-11507.74138,
355,-11509.84095,
356,-11509.79811,
357,-11513.98249,
358,-11514.08484,
359,-11517.23209,
360,-11513.29859,
361,-11511.52529,
362,-11511.64966,
363,-11510.91189,
364,-11510.42921,
365,-11509.47411,
366,-11536.88035,
367,-11514.85850,
368,-11511.89019,
369,-11512.46731,
370,-11517.93299,
371,-11514.09647,
372,-11514.25676,
373,-11520.12294,
374,-11526.94695,
375,-11534.03733,
376,-11532.08053,
377,-11532.45162,
378,-11566.40860,
379,-11630.52450,
380,-11645.40118,
381,-11636.51241,
382,-11631.42675,
383,-11644.07911,
384,-11638.33938,
385,-11653.91104,
386,-11668.02151,
387,-11659.61367,
388,-11652.65079,
389,-11654.53827,
390,-11656.04821,
391,-11658.01817,
392,-11657.02910,
393,-11654.96982,
394,-11657.56303,
395,-11661.41084,
396,-11664.36233,
397,-11665.85901,
398,-11664.17827,
399,-11663.52938,
400,-11662.63976,
401,-11665.08736,
402,-11665.63438,
403,-11664.14210,
404,-11666.93947,
405,-11666.93896,
406,-11666.06490,
407,-11668.12989,
408,-11669.91806,
409,-11671.05429,
410,-11672.49632,
411,-11674.55490,
412,-11672.20848,
413,-11675.24863,
414,-11675.13308,
415,-11675.71366,
416,-11675.72099,
417,-11672.48745,
418,-11675.58473,
419,-11674.99532,
420,-11676.12484,
421,-11677.54261,
422,-11673.26631,
423,-11675.42254,
424,-11677.33498,
425,-11675.62295,
426,-11677.42186,
427,-11678.12604,
428,-11678.00708,
429,-11676.75522,
430,-11678.88251,
431,-11678.05427,
432,-11674.26099,
433,-11678.71556,
434,-11679.55183,
435,-11674.83935,
436,-11674.26971,
437,-11675.18898,
438,-11710.43917,
439,-11724.85106,
440,-11723.03006,
441,-11723.05952,
442,-11719.36895,
443,-11724.33401,
444,-11727.41641,
445,-11729.68082,
446,-11736.19670,
447,-11726.06335,
448,-11729.68979,
449,-11732.75955,
450,-11736.64705,
451,-11731.55525,
452,-11734.99271,
453,-11739.93037,
454,-11745.32497,
455,-11737.54765,
456,-11741.44370,
457,-11744.37446,
458,-11741.25337,
459,-11738.54443,
460,-11737.90173,
461,-11739.17564,
462,-11738.94560,
463,-11741.55380,
464,-11745.35177,
465,-11745.15634,
466,-11743.66685,
467,-11744.32230,
468,-11743.91243,
469,-11928.10365,
470,-11943.45086,
471,-11950.20100,
472,-11944.02484,
473,-11968.81167,
474,-11981.66666,
475,-11972.81100,
476,-11984.51221,
477,-11984.97143,
478,-11984.00309,
479,-11984.23638,
480,-12001.60515,
481,-11988.97434,
482,-11991.51136,
483,-11994.64770,
484,-12008.10654,
485,-12008.98446,
486,-12017.70648,
487,-12027.48681,
488,-12009.10441,
489,-12022.24393,
490,-12021.76697,
491,-12022.04917,
492,-12022.49721,
493,-12024.05852,
494,-12020.15212,
495,-12110.09814,
496,-12106.50820,
497,-12100.37566,
498,-12112.02923,
499,-12115.74183,
500,-12116.55888,
501,-12125.57122,
502,-12118.03181,
503,-12116.86426,
504,-12124.09286,
505,-12155.61224,
506,-12152.51540,
507,-12162.64315,
508,-12162.13154,
509,-12158.52454,
510,-12158.49737,
511,-12153.84608,
512,-12161.82777,
513,-12156.43179,
514,-12164.61493,
515,-12161.87665,
516,-12161.11859,
517,-12157.75362,
518,-12163.60420,
519,-12162.40019,
520,-12163.06387,
521,-12164.07040,
522,-12166.20018,
523,-12166.41678,
524,-12168.77334,
525,-12170.09671,
526,-12168.79677,
527,-12169.82025,
528,-12167.41665,
529,-12170.55399,
530,-12168.23594,
531,-12175.31813,
532,-12172.86800,
533,-12262.00504,
534,-12265.95780,
535,-12264.41027,
536,-12266.85468,
537,-12266.63873,
538,-12277.76763,
539,-12267.47163,
540,-12270.07810,
541,-12291.65822,
542,-12273.52448,
543,-12277.46561,
544,-12281.03882,
545,-12297.68919,
546,-12292.18021,
547,-12295.14856,
548,-12284.02434,
549,-12286.78510,
550,-12285.88698,
551,-12286.97308,
552,-12290.80486,
553,-12285.79329,
554,-12298.02102,
555,-12290.79492,
556,-12293.18870,
557,-12292.37139,
558,-12292.96082,
559,-12292.07850,
560,-12292.20012,
561,-12292.78819,
562,-12294.63009,
563,-12294.05889,
564,-12297.59214,
565,-12294.42012,
566,-12296.37383,
567,-12299.66218,
568,-12297.50553,
569,-12297.76468,
570,-12297.84395,
571,-12296.94187,
572,-12298.27410,
573,-12298.95338,
574,-12300.22270,
575,-12301.97082,
576,-12303.58949,
577,-12304.09248,
578,-12298.99566,
579,-12302.76198,
580,-12304.41044,
581,-12304.35963,
582,-12304.28548,
583,-12303.74722,
584,-12304.37900,
585,-12305.01634,
586,-12304.83624,
587,-12302.99743,
588,-12303.71235,
589,-12302.54399,
590,-12306.74845,
591,-12306.86837,
592,-12304.23925,
593,-12305.17199,
594,-12306.16031,
595,-12305.01793,
596,-12303.84805,
597,-12306.71968,
598,-12306.72272,
599,-12305.95368,
600,-12307.11428,
601,-12307.03380,
602,-12307.07856,
603,-12308.35976,
604,-12306.60333,
605,-12304.84728,
606,-12309.44020,
607,-12308.68281,
608,-12305.05410,
609,-12305.30563,
610,-12307.86351,
611,-12306.52009,
612,-12304.87050,
613,-12306.62841,
614,-12304.51775,
615,-12305.46208,
616,-12305.39629,
617,-12304.22458,
618,-12305.76247,
619,-12301.14007,
620,-12301.55765,
621,-12307.34712,
622,-12301.47613,
623,-12304.20101,
624,-12304.40195,
625,-12308.56341,
626,-12305.00654,
627,-12305.25204,
628,-12306.86179,
629,-12311.76990,
630,-12303.63151,
631,-12307.40197,
632,-12306.27375,
633,-12304.47712,
634,-12305.37444,
635,-12306.80652,
636,-12304.33792,
637,-12306.17245,
638,-12306.16794,
639,-12306.40426,
640,-12305.55237,
641,-12309.07554,
642,-12309.59769,
643,-12304.58013,
644,-12308.55967,
645,-12315.41434,
646,-12312.88391,
647,-12315.08506,
648,-12316.75018,
649,-12338.32018,
650,-12338.58066,
651,-12338.08184,
652,-12337.04778,
653,-12336.60631,
654,-12342.32179,
655,-12340.92989,
656,-12339.18447,
657,-12339.99309,
658,-12341.00863,
659,-12341.34674,
660,-12337.25665,
661,-12350.41704,
662,-12334.63621,
663,-12335.41287,
664,-12333.83641,
665,-12334.52134,
666,-12334.29443,
667,-12334.89990,
668,-12333.84696,
669,-12332.69500,
670,-12335.20074,
671,-12334.19607,
672,-12333.81190,
673,-12333.23164,
674,-12334.10349,
675,-12333.25876,
676,-12334.99930,
677,-12334.19977,
678,-12334.74434,
679,-12335.19543,
680,-12334.04314,
681,-12335.38823,
682,-12333.78071,
683,-12334.05516,
684,-12334.18104,
685,-12335.58347,
686,-12331.26819,
687,-12333.03909,
688,-12333.26630,
689,-12334.00620,
690,-12333.87737,
691,-12333.42672,
692,-12335.77887,
693,-12334.11240,
694,-12335.50999,
695,-12334.49240,
696,-12331.27172,
697,-12331.63070,
698,-12330.23660,
699,-12336.02115,
700,-12334.35684,
701,-12334.79099,
