gen,val,
1,-2.60562,
2,-3.41045,
3,-4.00637,
4,-4.12807,
5,-4.20853,
6,-4.29454,
7,-4.37436,
8,-4.41848,
9,-4.42449,
10,-4.43537,
11,-4.44406,
12,-4.44905,
13,-4.45285,
14,-4.45334,
15,-4.45387,
16,-4.45440,
17,-4.45457,
18,-4.45489,
19,-4.45539,
20,-4.45551,
21,-4.45557,
22,-4.45582,
23,-4.45585,
24,-4.45592,
25,-4.45593,
26,-4.45595,
27,-4.45614,
28,-4.45614,
29,-4.45614,
30,-4.45615,
31,-4.45616,
32,-4.45616,
33,-4.45615,
34,-4.45615,
35,-4.45615,
36,-4.45615,
37,-4.45615,
38,-4.45615,
39,-4.45615,
40,-4.45615,
41,-4.45615,
42,-4.45615,
43,-4.45614,
44,-4.45614,
45,-4.45614,
46,-4.45614,
47,-4.45614,
48,-4.45614,
49,-4.45614,
50,-4.45613,
51,-4.45613,
52,-4.45613,
53,-4.45613,
54,-4.45614,
55,-4.45614,
56,-4.45614,
57,-4.45614,
58,-4.45614,
59,-4.45613,
60,-4.45613,
61,-4.45613,
62,-4.45613,
63,-4.45613,
64,-4.45613,
65,-4.45613,
66,-4.45613,
67,-4.45613,
68,-4.45613,
69,-4.45613,
70,-4.45613,
71,-4.45613,
72,-4.45615,
73,-4.45615,
74,-4.45614,
75,-4.45613,
76,-4.45613,
77,-4.45613,
78,-4.45613,
79,-4.45613,
80,-4.45612,
81,-4.45612,
82,-4.45612,
83,-4.45614,
84,-4.45613,
85,-4.45613,
86,-4.45613,
87,-4.45613,
88,-4.45613,
89,-4.45613,
90,-4.45613,
91,-4.45613,
92,-4.45613,
93,-4.45613,
94,-4.45613,
95,-4.45613,
96,-4.45613,
97,-4.45613,
98,-4.45613,
99,-4.45613,
100,-4.45613,
101,-4.45613,
102,-4.45613,
103,-4.45613,
104,-4.45613,
105,-4.45613,
106,-4.45613,
107,-4.45613,
108,-4.45613,
109,-4.45613,
110,-4.45613,
111,-4.45613,
112,-4.45614,
113,-4.45614,
114,-4.45614,
115,-4.45614,
116,-4.45614,
117,-4.45614,
118,-4.45614,
119,-4.45614,
120,-4.45614,
121,-4.45614,
122,-4.45614,
123,-4.45613,
124,-4.45613,
125,-4.45613,
126,-4.45613,
127,-4.45613,
128,-4.45613,
129,-4.45613,
130,-4.45613,
131,-4.45613,
132,-4.45613,
133,-4.45613,
134,-4.45613,
135,-4.45613,
136,-4.45613,
137,-4.45613,
138,-4.45613,
139,-4.45613,
140,-4.45613,
141,-4.45613,
142,-4.45613,
143,-4.45613,
144,-4.45613,
145,-4.45613,
146,-4.45613,
147,-4.45613,
148,-4.45613,
149,-4.45613,
150,-4.45613,
151,-4.45613,
152,-4.45613,
153,-4.46177,
154,-4.46226,
155,-4.46237,
156,-4.46240,
157,-4.46240,
158,-4.46240,
159,-4.46240,
160,-4.46240,
161,-4.46240,
162,-4.46240,
163,-4.46240,
164,-4.46240,
165,-4.46240,
166,-4.46239,
167,-4.46241,
168,-4.46240,
169,-4.46240,
170,-4.46240,
171,-4.46240,
172,-4.46240,
173,-4.46240,
174,-4.46240,
175,-4.46240,
176,-4.46240,
177,-4.46240,
178,-4.46240,
179,-4.46240,
180,-4.46240,
181,-4.46240,
182,-4.46240,
183,-4.46240,
184,-4.46240,
185,-4.46240,
186,-4.46240,
187,-4.46240,
188,-4.46240,
189,-4.46240,
190,-4.46240,
191,-4.46240,
192,-4.46240,
193,-4.46240,
194,-4.46240,
195,-4.46240,
196,-4.46240,
197,-4.46240,
198,-4.46240,
199,-4.46240,
200,-4.46240,
201,-4.46240,
202,-4.46240,
203,-4.46240,
204,-4.46240,
205,-4.46240,
206,-4.46240,
207,-4.46240,
208,-4.46240,
209,-4.46240,
210,-4.46240,
211,-4.46240,
212,-4.46240,
213,-4.46240,
214,-4.46240,
215,-4.46240,
216,-4.46240,
217,-4.46239,
218,-4.46241,
219,-4.46240,
220,-4.46240,
221,-4.46240,
222,-4.46240,
223,-4.46240,
224,-4.46240,
225,-4.46240,
226,-4.46240,
227,-4.46240,
228,-4.46239,
229,-4.46240,
230,-4.46240,
231,-4.46240,
232,-4.46239,
233,-4.46239,
234,-4.46240,
235,-4.46240,
236,-4.46240,
237,-4.46240,
238,-4.46240,
239,-4.46240,
240,-4.46240,
241,-4.46240,
242,-4.46240,
243,-4.46240,
244,-4.46240,
245,-4.46240,
246,-4.46240,
247,-4.46240,
248,-4.46240,
249,-4.46240,
250,-4.46240,
251,-4.46240,
252,-4.46240,
253,-4.46240,
254,-4.46240,
255,-4.46240,
256,-4.46240,
257,-4.46240,
258,-4.46240,
