gen,val,
1,-3.56807,
2,-4.65786,
3,-4.72424,
4,-5.55543,
5,-5.91368,
6,-6.09749,
7,-6.69390,
8,-6.90233,
9,-7.33832,
10,-7.43126,
11,-7.60165,
12,-7.69266,
13,-7.96773,
14,-7.99100,
15,-8.06406,
16,-8.28778,
17,-8.32790,
18,-8.41790,
19,-8.41761,
20,-8.42310,
21,-8.44127,
22,-8.44669,
23,-8.45013,
24,-8.45317,
25,-8.45530,
26,-8.46489,
27,-8.47036,
28,-8.47504,
29,-8.47383,
30,-8.47668,
31,-8.47957,
32,-8.48067,
33,-8.48266,
34,-8.48286,
35,-8.48421,
36,-8.48402,
37,-8.48481,
38,-8.48502,
39,-8.48550,
40,-8.48550,
41,-8.48551,
42,-8.48582,
43,-8.48615,
44,-8.48630,
45,-8.48648,
46,-8.48651,
47,-8.48655,
48,-8.48658,
49,-8.48663,
50,-8.48667,
51,-8.48682,
52,-8.48683,
53,-8.48687,
54,-8.48687,
55,-8.48689,
56,-8.48688,
57,-8.48689,
58,-8.48691,
59,-8.48692,
60,-8.48692,
61,-8.48694,
62,-8.48696,
63,-8.48696,
64,-8.48697,
65,-8.53996,
66,-8.53996,
67,-8.53996,
68,-8.55549,
69,-8.55549,
70,-8.56523,
71,-8.56523,
72,-8.56523,
73,-8.56526,
74,-8.56525,
75,-8.56527,
76,-8.56528,
77,-8.56530,
78,-8.56530,
79,-8.56530,
80,-8.56531,
81,-8.56530,
82,-8.56531,
83,-8.56530,
84,-8.56530,
85,-8.56531,
86,-8.56530,
87,-8.56531,
88,-8.56531,
89,-8.56531,
90,-8.56531,
91,-8.56530,
92,-8.56530,
93,-8.56530,
94,-8.56532,
95,-8.61071,
96,-8.61348,
97,-8.61552,
98,-8.62918,
99,-8.62924,
100,-8.66895,
101,-8.67729,
102,-8.67729,
103,-8.67730,
104,-8.67941,
105,-8.67943,
106,-8.67950,
107,-8.68032,
108,-8.68042,
109,-8.68045,
110,-8.68055,
111,-8.68055,
112,-8.68055,
113,-8.68056,
114,-8.68059,
115,-8.68064,
116,-8.68064,
117,-8.68064,
118,-8.68064,
119,-8.68066,
120,-8.68067,
121,-8.68066,
122,-8.68066,
123,-8.68066,
124,-8.68067,
125,-8.68067,
126,-8.68066,
127,-8.68067,
128,-8.68067,
129,-8.68067,
130,-8.68068,
131,-8.68068,
132,-8.68068,
133,-8.68068,
134,-8.68067,
135,-8.68067,
136,-8.68069,
137,-8.68067,
138,-8.68067,
139,-8.68067,
140,-8.68068,
141,-8.68068,
142,-8.68068,
143,-8.68068,
144,-8.68068,
145,-8.68068,
146,-8.68068,
147,-8.68068,
148,-8.68068,
149,-8.68068,
150,-8.68068,
151,-8.68068,
152,-8.68067,
153,-8.68068,
154,-8.68068,
155,-8.68069,
156,-8.68069,
157,-8.68068,
158,-8.68068,
159,-8.68068,
160,-8.68068,
161,-8.68068,
162,-8.68068,
163,-8.68068,
164,-8.68068,
165,-8.68068,
166,-8.68068,
167,-8.68068,
168,-8.68068,
169,-8.68068,
170,-8.68068,
171,-8.68069,
172,-8.68070,
173,-8.68069,
174,-8.68069,
175,-8.68070,
176,-8.68069,
177,-8.68069,
178,-8.68069,
179,-8.68069,
180,-8.68069,
181,-8.68069,
182,-8.68069,
183,-8.68069,
184,-8.68069,
185,-8.68068,
186,-8.68069,
187,-8.68070,
188,-8.68070,
189,-8.68070,
190,-8.68070,
191,-8.68069,
192,-8.68070,
193,-8.68070,
194,-8.68070,
195,-8.68070,
196,-8.68070,
197,-8.68070,
198,-8.68069,
199,-8.68069,
200,-8.68069,
201,-8.68069,
